,pv_feedin
3129,0.34637994152485324
3130,0.38873504558179495
3131,0.41047560482550005
3132,0.4105548021815778
3133,0.32563815347599706
3134,0.23111630989954093
3135,0.13978384106192412
3136,0.09054176708128957
3137,0.04817265742449051
3138,0.01670084158719125
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,1.6447084531723327e-05
3149,0.07587879175612866
3150,0.19160724347834382
3151,0.27079879488744313
3152,0.30684484837364
3153,0.3046959663220012
3154,0.3281452963847887
3155,0.33186286213184535
3156,0.3170430247989673
3157,0.3235112403114271
3158,0.31067800815480734
3159,0.27788710145560047
3160,0.21316573151864324
3161,0.14090879951700844
3162,0.0682343404256994
3163,0.0044938690347301235
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0004318154115608624
3173,0.08640925569167517
3174,0.22172105234468517
3175,0.32487847047355817
3176,0.3941453100137194
3177,0.425619567086967
3178,0.4730657827453526
3179,0.4957899160754577
3180,0.49324701766322926
3181,0.46682890719878795
3182,0.41801126143633416
3183,0.3499144067585629
3184,0.24279944731399777
3185,0.14282535126688828
3186,0.06031525694817203
3187,0.0038923690798535436
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0004703173656715672
3197,0.07539877214173384
3198,0.17494488406853506
3199,0.28419646993552933
3200,0.384568391956314
3201,0.4691001491703837
3202,0.5101222815184403
3203,0.5231402749556617
3204,0.5090202332879659
3205,0.42540227938571085
3206,0.32654840816900427
3207,0.22443173319190765
3208,0.14657567528747653
3209,0.07941424550637748
3210,0.029358456241348734
3211,0.0008665460027204781
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0010148452678346803
3221,0.04309382111946113
3222,0.05393343337965869
3223,0.08598025546406263
3224,0.11286298632269523
3225,0.13221488840982212
3226,0.1604809896501604
3227,0.18199940478488344
3228,0.19438583771357978
3229,0.1802374411620418
3230,0.15722409594310377
3231,0.12762640685593826
3232,0.08318196553263155
3233,0.04485366620792322
3234,0.01619877244126913
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.002862255411998099
3245,0.09410747404785534
3246,0.2287882639013911
3247,0.3012564571924244
3248,0.31785498694572983
3249,0.27965982416149704
3250,0.30070012552083886
3251,0.3042893313427736
3252,0.2909718406615119
3253,0.2546113666691032
3254,0.2084547727456474
3255,0.1574627477332116
3256,0.10371329138691321
3257,0.056897943290421804
3258,0.021469596333311598
3259,0.00017870593818744267
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0030743380168119275
3269,0.0864363080967359
3270,0.19315603245872512
3271,0.2771036942666937
3272,0.33094206283282207
3273,0.35213652877015655
3274,0.3636309007559606
3275,0.3516287348914832
3276,0.31899449361453114
3277,0.28723468150037557
3278,0.2433929199198868
3279,0.19123536998421659
3280,0.12616425493383274
3281,0.06948559927235765
3282,0.02673298934930967
3283,0.0009320393893602398
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.005348227918412151
3293,0.10173346886454938
3294,0.2389156057501163
3295,0.31670456823553245
3296,0.343011785300338
3297,0.31781958026432916
3298,0.38270095857972564
3299,0.4321009083851638
3300,0.4615889354016413
3301,0.4262112816762798
3302,0.3718236565467988
3303,0.30296307346224166
3304,0.20063207824137816
3305,0.11124623035460218
3306,0.043859119340363156
3307,0.003614779244540834
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.005287764731260289
3317,0.0912322193067929
3318,0.200219905715063
3319,0.29935289524895775
3320,0.37636012076541564
3321,0.42814290624799795
3322,0.4982071244228078
3323,0.5465520421167701
3324,0.5694415063288277
3325,0.5329574797820886
3326,0.4725495671147163
3327,0.3925207634576954
3328,0.2613280585009266
3329,0.14594756981044435
3330,0.05840471718105842
3331,0.005872617470809129
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.004687557631019412
3341,0.06799016803572282
3342,0.11793474685798395
3343,0.15778044615186898
3344,0.1727737474615675
3345,0.1627362295366412
3346,0.20222869569777843
3347,0.23445056055061486
3348,0.25594585665378317
3349,0.2868522993444809
3350,0.2980494362582948
3351,0.2846637033761642
3352,0.18862073787088365
3353,0.10502742132007678
3354,0.0420008739003621
3355,0.003655860254189653
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0051645826348222
3365,0.07203019566020503
3366,0.1292089597250624
3367,0.20399065870872807
3368,0.2712035973935454
3369,0.3234696621572363
3370,0.3471959578880132
3371,0.35188780864442637
3372,0.3375422013106865
3373,0.29815947297908385
3374,0.2468709923340176
3375,0.18932015770798696
3376,0.1258288453151499
3377,0.07067445282575524
3378,0.028341063263866602
3379,0.00194862704842954
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0073467401752399745
3389,0.08388116052365918
3390,0.1642566987722863
3391,0.26270256289615795
3392,0.3556018496066663
3393,0.4353488575177633
3394,0.4303912606446064
3395,0.3952663462321022
3396,0.336300453510101
3397,0.33996652310858566
3398,0.32500416072274235
3399,0.2906834914902546
3400,0.19398309457680357
3401,0.10915355583819547
3402,0.044687314055573135
3403,0.004697536334887485
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.007062947531185951
3413,0.07149442235191845
3414,0.12168233314633346
3415,0.20072054156656652
3416,0.28011041906492945
3417,0.3518821266043793
3418,0.34792408461864194
3419,0.3188279060541441
3420,0.2698886936575373
3421,0.2229342483281876
3422,0.16900306653578628
3423,0.11476099669020147
3424,0.07684607796583795
3425,0.04341649547540368
3426,0.017539666094690518
3427,0.0004705903281334044
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.009459403208601686
3437,0.10139339191578707
3438,0.20997408587641683
3439,0.31102903677363053
3440,0.39373528870010693
3441,0.45196499336509055
3442,0.4693719783614807
3443,0.45826928169238057
3444,0.4223299941171209
3445,0.34654701865043763
3446,0.25998893880155743
3447,0.17332471353698725
3448,0.11597226985919556
3449,0.06571779526652523
3450,0.02719393596076123
3451,0.0021295446224739354
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.00956635669114825
3461,0.09602008500457936
3462,0.19006348338694976
3463,0.26741370313984203
3464,0.3204085405689782
3465,0.34490245722833507
3466,0.38522635173501496
3467,0.4065743121318301
3468,0.40771998345711497
3469,0.38882896179675336
3470,0.35170301499130985
3471,0.2988616419215444
3472,0.20211146985151773
3473,0.11626975530672173
3474,0.049831387131309586
3475,0.006442055380752452
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.01259249482222129
3485,0.11534812037502548
3486,0.24619263040553457
3487,0.3705740434979335
3488,0.4791376646693568
3489,0.5644196294735129
3490,0.5944721485627453
3491,0.5922540169508088
3492,0.5609709448888456
3493,0.5215154980461129
3494,0.460189571648966
3495,0.37979786141779714
3496,0.2594468289789347
3497,0.15128375365511068
3498,0.06630206025947102
3499,0.009712147489000875
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.013272468799173482
3509,0.1172354336983294
3510,0.24786336879074378
3511,0.3753167413391958
3512,0.48750766530010176
3513,0.576480173820118
3514,0.6233685067968463
3515,0.6393899670622739
3516,0.6258878244607067
3517,0.5629956097315945
3518,0.4782863863513595
3519,0.3792670596257549
3520,0.26637695549602064
3521,0.16162708498480138
3522,0.07552177402006088
3523,0.011821330084357996
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.013586732560279853
3533,0.11627410601901103
3534,0.2437915429403928
3535,0.36691859280536193
3536,0.4749992834106997
3537,0.5615936249501954
3538,0.6125857068936165
3539,0.6344505040762936
3540,0.6274772068526945
3541,0.5837735589875991
3542,0.5155868388577391
3543,0.42903256038810045
3544,0.2833915769837353
3545,0.15628563701712075
3546,0.06228664252390448
3547,0.009562220112687198
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.014817523532410462
3557,0.12164963305563158
3558,0.25337469837576737
3559,0.3725558969040097
3560,0.47161787908667496
3561,0.5442377882162052
3562,0.588518053405474
3563,0.6037995866415837
3564,0.5911303101334403
3565,0.5376473368674703
3566,0.46280412191610065
3567,0.372770351288946
3568,0.26311715788441287
3569,0.16091066905663387
3570,0.07627644291695386
3571,0.013042147562257831
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.009309702684654447
3581,0.040576759173052514
3582,0.0058831512353236266
3583,0.009771055405155295
3584,0.012687360384910347
3585,0.014331370734175317
3586,0.05023252819547395
3587,0.09074693961637116
3588,0.12957647267012096
3589,0.08726528259304649
3590,0.045610755789250175
3591,0.011019601956310224
3592,0.005875368528703937
3593,0.0017901304085659704
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.016355685838777653
3605,0.10881294508042282
3606,0.20718778909392482
3607,0.27249901152728656
3608,0.30211912314403877
3609,0.29498310387271715
3610,0.3172263226737828
3611,0.3221612145367976
3612,0.31116762500944856
3613,0.2557732537826266
3614,0.19278484560564912
3615,0.12996619799918366
3616,0.1505203975441209
3617,0.13979752230303358
3618,0.09937854963748868
3619,0.018628821051442777
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.013829360790583053
3629,0.07405403526735893
3630,0.10059977533434093
3631,0.1348716632153096
3632,0.15200484228761815
3633,0.15114262803013293
3634,0.17482973783155573
3635,0.19056063587193472
3636,0.1969641539966829
3637,0.24193372104912483
3638,0.26860567374957944
3639,0.27177741287907714
3640,0.23150486222092254
3641,0.17489308746612175
3642,0.1067942562144584
3643,0.020587681171442683
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.014482664437387632
3653,0.07636675579888726
3654,0.10527531225161836
3655,0.1221861444032449
3656,0.10998835245215653
3657,0.07045561832348064
3658,0.10343119970953775
3659,0.13496740586201614
3660,0.1522917755103263
3661,0.13261421421584713
3662,0.1084315096322496
3663,0.08245001020204841
3664,0.07453811311471475
3665,0.058527599139174574
3666,0.036384849402606854
3667,0.005561733193484429
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.015921052475042406
3677,0.09986379027845657
3678,0.18393715670166685
3679,0.26367126869063495
3680,0.32595835949486646
3681,0.36657632511122984
3682,0.4101319078964248
3683,0.43534969693762776
3684,0.44025908052320967
3685,0.42173071838642606
3686,0.38374429618819705
3687,0.32848967308627003
3688,0.24391873991408303
3689,0.16001069010014873
3690,0.08420566769844236
3691,0.016497928401445996
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.016006303269457244
3701,0.0989668794400656
3702,0.18172101100186797
3703,0.2647674103266176
3704,0.33326135542129837
3705,0.3823601541945236
3706,0.3356604390720755
3707,0.2562349423406139
3708,0.15558226537172576
3709,0.2279216287457903
3710,0.2790949723632977
3711,0.30122904804223194
3712,0.1736319671828601
3713,0.07468325212042388
3714,0.014831724587927702
3715,0.0010477379639637341
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.012831379927304227
3725,0.05693452337654754
3726,0.05476268421070886
3727,0.1194287890658818
3728,0.20341355147017082
3729,0.2988126047613647
3730,0.29491556161985233
3731,0.26997449530561407
3732,0.22794699649427339
3733,0.21622525730765765
3734,0.19434888048211021
3735,0.16396519678991106
3736,0.11477930001423092
3737,0.06994332464900518
3738,0.033144228201295645
3739,0.005224721678966926
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.01423223732140452
3749,0.06966281725020577
3750,0.09097116700590971
3751,0.12904088802370045
3752,0.15686164306469724
3753,0.1722983563097754
3754,0.20467955439572302
3755,0.22910888559990583
3756,0.24282630388224177
3757,0.23333468306032537
3758,0.2129954449973255
3759,0.18275783430236195
3760,0.15409753183789038
3761,0.11545470418526528
3762,0.07038527647090365
3763,0.014120368235235032
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.019340238999677024
3773,0.12261831115904742
3774,0.2446900529133213
3775,0.32369266317840917
3776,0.3671419216304868
3777,0.3730692615733408
3778,0.4130650028457782
3779,0.4329087006568701
3780,0.43193198762344726
3781,0.40476557214173614
3782,0.3603762007118462
3783,0.3018563892032335
3784,0.23198077101324976
3785,0.1586687950855908
3786,0.08856025567576807
3787,0.018802909569083665
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.02136924182463218
3797,0.12522884970507972
3798,0.24904145932454297
3799,0.3305748225957869
3800,0.37674414032455905
3801,0.38614669146926806
3802,0.4177035756145624
3803,0.4274910614545754
3804,0.4160818770522916
3805,0.4177984913851476
3806,0.398532234294133
3807,0.3585106623557875
3808,0.2796034992042832
3809,0.1947989371748552
3810,0.11153054448507914
3811,0.0247797632641372
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.021430328581129574
3821,0.12183001706005957
3822,0.23686882555342295
3823,0.35301005567103694
3824,0.45742032817577266
3825,0.5422193563705617
3826,0.5938531709449575
3827,0.6180624386394793
3828,0.6145971111899688
3829,0.5640792428626795
3830,0.4910601120357611
3831,0.40130888914076784
3832,0.2728511354942186
3833,0.15891099582488288
3834,0.0710513220146401
3835,0.014920437963226976
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.016043700278820832
3845,0.06694422291635824
3846,0.07931194579413528
3847,0.1268455186211565
3848,0.17452716658994968
3849,0.21859582459005353
3850,0.243357117045456
3851,0.2560510418501084
3852,0.25605714450896766
3853,0.2538192644645798
3854,0.2387295311170567
3855,0.2115753309486585
3856,0.1372066905032657
3857,0.07450718611624194
3858,0.029267456004429804
3859,0.004808140551958086
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.017555886717843135
3869,0.07704899590581649
3870,0.10521117311722773
3871,0.16080904149635195
3872,0.21233629718071817
3873,0.2555167136468876
3874,0.3081075191354772
3875,0.34992862963990257
3876,0.3767216475916661
3877,0.36253548955032533
3878,0.33126371793673565
3879,0.28516585732994315
3880,0.22904026487811813
3881,0.16481347099004304
3882,0.09791709872022875
3883,0.04889065984130351
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.02288336496811237
3893,0.12911085427803087
3894,0.25507568462605185
3895,0.2904526632254077
3896,0.26256681435451307
3897,0.17440550079565095
3898,0.22047261579195218
3899,0.25959714185226535
3900,0.2874601626423191
3901,0.24936004013350652
3902,0.20294282468867966
3903,0.15278683312586336
3904,0.1176403963523509
3905,0.08064671688900671
3906,0.045082690086589126
3907,0.008843680800960763
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.01778908716195298
3917,0.07806969881720968
3918,0.10873020934458384
3919,0.125586084777699
3920,0.11410126681342798
3921,0.07572724702668687
3922,0.1693336757393832
3923,0.2683277036177764
3924,0.35844041904455276
3925,0.3248024896146018
3926,0.27829698790736274
3927,0.22341605704567194
3928,0.19085549324741213
3929,0.14571938877213753
3930,0.09209714390043602
3931,0.04766670988334047
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.022865325220162533
3941,0.12681586772018633
3942,0.2474511682254165
3943,0.33671539782717863
3944,0.3978669518295477
3945,0.4277388983756462
3946,0.48249201314262075
3947,0.5162877879365836
3948,0.527509643227643
3949,0.47689623258256086
3950,0.4098199643960764
3951,0.3288414330318573
3952,0.21311666455033365
3953,0.1152589956855033
3954,0.044976737171335615
3955,0.03485150507973934
3956,0.0003035714130321267
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.021272282867318245
3965,0.11321124616426408
3966,0.211049340646551
3967,0.32978425423042823
3968,0.4478467880949326
3969,0.5547502876883592
3970,0.6168048793916278
3971,0.6518446198441716
3972,0.6587478040192238
3973,0.6067738133675098
3974,0.5313844428108685
3975,0.43791234908115356
3976,0.3177791148358458
3977,0.2030544535459037
3978,0.10534166224447272
3979,0.051738943403984786
3980,0.0008578431319785063
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.020607024030420848
3989,0.10635300835586724
3990,0.1916730520472589
3991,0.282941147274835
3992,0.3640054768286757
3993,0.42884011532307487
3994,0.4506618303866121
3995,0.4479462007276175
3996,0.4216821992296639
3997,0.3413449922468197
3998,0.2513023574105666
3999,0.16186665095694547
4000,0.12790633671730414
4001,0.09014677344976653
4002,0.05240555822521656
4003,0.037559446648720386
4004,0.000528677582500904
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.015680872176779166
4013,0.05967292450553585
4014,0.05880209309343529
4015,0.06232673975619237
4016,0.046252710311846024
4017,0.01335060493560596
4018,0.12253386180265062
4019,0.24641789517655216
4020,0.36380777718324797
4021,0.28489514712880754
4022,0.19945970712198163
4023,0.11810620650796616
4024,0.0960509899356925
4025,0.06975360115392625
4026,0.041623969394371775
4027,0.0351188969704147
4028,0.0005786581213502374
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.022880778542331524
4037,0.12656246682174216
4038,0.24842462390896972
4039,0.36909930044849115
4040,0.4771726590402651
4041,0.5650220729142954
4042,0.6279685803145632
4043,0.6635160402542678
4044,0.6708336615607708
4045,0.6198575988181759
4046,0.5443767433082729
4047,0.45007329050460443
4048,0.3337436365763325
4049,0.21960287378702595
4050,0.11847352460773264
4051,0.0568313755496457
4052,0.0012838286289062893
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.022434477130430362
4061,0.12465414341988508
4062,0.24368653853345937
4063,0.3620483365943721
4064,0.4678714646014793
4065,0.553660067085122
4066,0.5919157724744577
4067,0.6010616619041831
4068,0.5828317766990945
4069,0.5541579042103849
4070,0.5022159991061625
4071,0.43012811343029617
4072,0.3228009226189952
4073,0.21576762106710332
4074,0.11888036052804157
4075,0.05694245034013293
4076,0.0013116296644561085
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.021849779631038353
4085,0.12212669434119328
4086,0.2398151131458795
4087,0.35661211766147466
4088,0.46127168662009527
4089,0.54647997891723
4090,0.5971790638086031
4091,0.6203119758408716
4092,0.6161295923073713
4093,0.5861721064715837
4094,0.5318214204928405
4095,0.45587731765144396
4096,0.340118630272829
4097,0.22554507408188046
4098,0.12331944213193437
4099,0.05796157572162468
4100,0.0013352221757950403
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.018231421801344516
4109,0.08606812701412968
4110,0.13547856570264258
4111,0.22538757162773168
4112,0.32158023636402505
4113,0.4151380365678933
4114,0.4536876323661626
4115,0.47212786651469213
4116,0.4710708951922386
4117,0.3126908454757666
4118,0.14886142333569208
4119,0.009583350749673628
4120,0.06718556516519363
4121,0.0935343686398641
4122,0.08442132882098799
4123,0.0482646389393045
4124,0.0012194737891592995
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.02079893288988582
4133,0.11158051586195797
4134,0.2092827310922369
4135,0.29447560196129635
4136,0.3592929958311908
4137,0.3977387432885164
4138,0.43448556720412607
4139,0.4500490961913124
4140,0.4451541498605183
4141,0.45027159281781554
4142,0.43320756661410015
4143,0.39365038472372244
4144,0.29839144601605083
4145,0.20203413413545826
4146,0.11318414452833946
4147,0.056584720583122805
4148,0.0015169109025486367
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.02190044779810201
4157,0.12355677237439755
4158,0.243175309959798
4159,0.3618154720263493
4160,0.4682265554719891
4161,0.5547037556683735
4162,0.6164500119759373
4163,0.6511426087460069
4164,0.6580187387356545
4165,0.6165326405045175
4166,0.5505683426071979
4167,0.4642833216634598
4168,0.34063853204582434
4169,0.22116893749867203
4170,0.1174034992103758
4171,0.05730163232821657
4172,0.0014745385387758094
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.01870741627571003
4181,0.09429724365919588
4182,0.16018139872821388
4183,0.21623517995280522
4184,0.2513929524701069
4185,0.2635117285676297
4186,0.2555673573797121
4187,0.22850560908622083
4188,0.18812861701719294
4189,0.23995604072408805
4190,0.2734336700218284
4191,0.28227485809351954
4192,0.22056731677087404
4193,0.15501072856762513
4194,0.09098404186987004
4195,0.050007812509169185
4196,0.0012616711238686166
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.019980466420258712
4205,0.11116548263702097
4206,0.2114551256518173
4207,0.2671551702438424
4208,0.284545106142459
4209,0.26406199080017023
4210,0.21970678443079464
4211,0.1501315006792755
4212,0.06586361262666653
4213,0.07416718048536174
4214,0.07685905268189051
4215,0.07315115489313692
4216,0.10337576525929439
4217,0.10728230891080275
4218,0.08493610964562641
4219,0.049283896376668884
4220,0.0013962009504743034
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.01872982017862922
4229,0.09728406291934283
4230,0.16878456937039626
4231,0.2655597138486036
4232,0.36230586630195183
4233,0.450049565345119
4234,0.48402906642865906
4235,0.4935875794639842
4236,0.479760822725411
4237,0.4466462538600166
4238,0.39527685063019097
4239,0.3293454962664142
4240,0.26489700966302526
4241,0.19180190050073884
4242,0.11618752372913817
4243,0.058307838369363596
4244,0.0017063056903463914
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.021245676672917095
4253,0.12377364109647539
4254,0.24643443470290127
4255,0.35674160214234263
4256,0.44829728443752564
4257,0.5153992331056374
4258,0.583679686326
4259,0.6271914644144392
4260,0.6438997100690167
4261,0.6127960885986038
4262,0.5567039092299889
4263,0.4782333313474166
4264,0.3447289840033179
4265,0.21854857138430842
4266,0.11211375061123888
4267,0.05727761523020956
4268,0.001692828279929817
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.01821900891976153
4277,0.10977226193240926
4278,0.2077528014604804
4279,0.30284838381319656
4280,0.38356866062729905
4281,0.4440512063277461
4282,0.5438224520530689
4283,0.6252656798847085
4284,0.6813696920217804
4285,0.6312886396091318
4286,0.5564728937220487
4287,0.4620864199895208
4288,0.33564054549096844
4289,0.21510180504129378
4290,0.1120941582166999
4291,0.05737046188978462
4292,0.001693302008687642
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.017608634459671407
4301,0.10490810342973407
4302,0.19388228044133374
4303,0.25947987917121074
4304,0.29702666697543456
4305,0.3057728930341575
4306,0.3283124634836746
4307,0.3336439237400245
4308,0.322407934889155
4309,0.354010488628458
4310,0.36558984607489536
4311,0.35285657714345475
4312,0.2723484365589363
4313,0.18816222803919427
4314,0.10793073641445175
4315,0.055752096007695984
4316,0.0015732066019376618
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.01448423930552814
4325,0.07755207447302948
4326,0.11880973993515664
4327,0.20079221195463098
4328,0.2893395021206475
4329,0.3759802323851468
4330,0.38050883962325394
4331,0.3599441085677615
4332,0.31969719695976545
4333,0.24427336966645394
4334,0.16344234902464605
4335,0.08783701425737177
4336,0.06309505684311706
4337,0.03971522837711846
4338,0.019813529550976875
4339,0.029919379065357018
4340,0.0006738586429670303
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.012759039988259748
4349,0.06090484567383862
4350,0.07080935986554976
4351,0.0747416971848519
4352,0.054195116563578456
4353,0.012898391488414996
4354,0.0427509030740605
4355,0.07681274406402348
4356,0.1101692840636281
4357,0.11635588935578649
4358,0.11550410853195957
4359,0.1070624178531671
4360,0.10387444382638825
4361,0.08773673834928251
4362,0.0603481231282195
4363,0.04176534797910098
4364,0.00109430972328245
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.015276269299478595
4373,0.09190226093630363
4374,0.1635394041834483
4375,0.2387749050088076
4376,0.30089814082678545
4377,0.34538344490631145
4378,0.3855985829160133
4379,0.4072245278376677
4380,0.4098146627105401
4381,0.40600827341490664
4382,0.3827663508009371
4383,0.3408226995467983
4384,0.2316015113178083
4385,0.13515798497433135
4386,0.0609886174122631
4387,0.041649306448319975
4388,0.0010079608349804544
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.01432370001022284
4397,0.08503436135328668
4398,0.1443308766465974
4399,0.235376597702092
4400,0.32814641305387143
4401,0.41484636681901327
4402,0.4085034857016676
4403,0.3735275766952111
4404,0.31696097047289495
4405,0.2860168101298818
4406,0.24347875814406442
4407,0.19373481482600927
4408,0.15716973274192847
4409,0.11437691218246054
4410,0.06905526053621186
4411,0.04402067847604426
4412,0.0010415824634473418
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.016556044015594098
4421,0.1158522862974824
4422,0.23688531075092506
4423,0.3575864875936867
4424,0.4665894719422605
4425,0.5557185965921247
4426,0.5671380587259278
4427,0.5448053934908625
4428,0.49342215456102745
4429,0.48867237198943597
4430,0.4611506196180053
4431,0.4116525319738361
4432,0.260006640770673
4433,0.1329513711111348
4434,0.04522312228819414
4435,0.03703244912754357
4436,0.0007728260899033762
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.011764876919264228
4445,0.0611285696623777
4446,0.07348435377552978
4447,0.08776501516145174
4448,0.08197707721090115
4449,0.056764620880573956
4450,0.09079199889417013
4451,0.12528932859101685
4452,0.1560351457305744
4453,0.15699303487919608
4454,0.14934255178949832
4455,0.1334319128097794
4456,0.08621549890402007
4457,0.04664196174325964
4458,0.018110656739856245
4459,0.0023605493835039183
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.01220118029576191
4469,0.08640555340752536
4470,0.15300226653489277
4471,0.21831785606385118
4472,0.2663900531552371
4473,0.29385249579959577
